3,744|Aan|1952|122 min|Action, Adventure, Drama|7.0|A Royal Indian family consists of the Emperor Maharaj (Murad, his brother Shamsher Singh (Premnath) and sister Rajshree (Nadira). A poor villager named Jai Tilak (Dilip Kumar) enters a contest to tame Princess Rajshree's horse and after he is successful Shamsher challenges him to a game of fencing. Jai is declared the winner of the fight after much dispute and Shamsher is enraged at losing to a poor villager. Jai then falls in love with Rajshree and tries numurous times to woo her but the princess's arrogance prevents her from revealing her true feelings. Shamsher becomes even more enraged when the Emperor Maharaj reveals that Shamsher is not the heir to his throne after his death and that he plans to free India from dictation and turn to democracy. Shamsher then plans to gain control of the kingdom by killing the Maharajah on the night before he is due to travel to England for a medical procedure. However he is unsuccessful after the Maharajah escapes an attempt on his life by Shamsher's henchmen and disguises himself as a servant in his own palace. Shamsher then sets his eyes on Mangala (Nimmi) who is a village girl and childhood friend of Jai but her love is not reciprocated as he is only in love with princess Rajshree. After Mangala is kidnapped by Shamsher Singh who plans to keep her prisoner in his palace and molest her, Mangala takes a bottle of poison and dies. Jai kills Shamsher in revenge and provokes Princess Rajshree to launch an attack on his village to avenge her brother's death. Jai manages to kidnap Rajshree and sets out to gain her love by taking her into his village and forcing her to live as a peasant girl. Just when Rajshree begins to realise her feelings for Jai, Shamsher Singh who was presumed dead returns to get his revenge against Jai. What will happen to Jai and Rajshree? and Will Shamsher gain control of the Kingdom?
3,745|Above and Beyond|1952|122 min|Action, Biography, Drama|6.9|Col. Paul Tibbets piloted the plane that dropped the atomic bomb on Hiroshima in World War 2.
3,746|Against All Flags|1952|122 min|Action, Adventure, Drama|6.6|Brian Hawke of the Royal Navy versus the pirates of Madagascar.
3,747|Apache Country|1952|122 min|Action, Music, Western|6.4|When a white man sets out to keep Indians drunk so they'll do what he wants them to, the US government sends Autry to fix things.
3,748|Apache War Smoke|1952|122 min|Action, Adventure, Drama|5.8|Apaches surround and attack a remote stage relay station trapping a stagecoach, passengers, cash box, a local bandit, a drifter and the station staff in a search for a killer of their tribesmen.
3,749|Arctic Flight|1952|122 min|Action, Adventure, Drama|5.1|Mike Wien, an Alaskan bush pilot operating the the Bering Sea area, makes friends with John W. Wetherby, posing as a wealthy American businessman. But, in reality, he is a Russian spy on his way to Siberia carrying microfilms of U.S. defense installations.
3,750|Army Bound|1952|122 min|Action, Drama|5.8|"Race car driver Frank Cermak is in love with Jane Harris. Jane and her parents watch Frank win a tight race from Bill Peters, an army lieutenant on leave. Peters tries to foul Frank, and Frank beats him in a fist fight after the race. Frank is drafted into the army and (against staggering and overwhelming odds) finds Lt. Peters to be his commanding officer. Jane's father refuses Frank permission to marry Jane, but Jane tells him she will marry him regardless. Needing money, Frank has his army buddy, Matt Hall, enter him in a race. Peters, making life miserable for Frank, confines him to the post, but he sneaks away, enters the race, and crashes. Peters, as life and luck would have it in a ""Slash"" Clements movie, is on hand and disciplines him severely, causing Frank to stand up Jane on their wedding day. But, since all the luck in a Clements movie isn't bad - just the scripts, the post arsenal catches fire and Frank saves Peters' life. The latter brings Frank and Jane together, and arranges for them to be married immediately."
3,751|The Atomic City|1952|51 min|Action, Crime, Drama|6.2|An atomic scientist's son is kidnapped by enemy agents.
3,752|Behind Southern Lines|1952|51 min|Action, Adventure, War|6.0|"Two episodes of the TV series ""Wild Bill Hickok"" edited together and released as a feature."
3,753|Bend of the River|1952|51 min|Action, Adventure, Romance|7.3|When a town boss confiscates homesteader's supplies after gold is discovered nearby, a tough cowboy risks his life to try and get it to them.
3,754|The Big Trees|1952|51 min|Action, Romance, Western|5.7|A Quaker colony tries to save the giant sequoias from a timber baron.
3,755|Black Hills Ambush|1952|51 min|Action, Western|6.9|Rocky arrives to help his friend Nugget whose shipments are being robbed. Learning the gang only goes for incoming shipments, he figures they are repacking the loot and having Nugget ship it out. So he hijacks the next outgoing shipment finding a box labeled tools contains gold bars. Then posing as an outlaw he makes a deal with the gang hoping to round them up. But the boss learns he is a Marshal and he is made a prisoner.
3,756|The Black Lash|1952|51 min|Action, Adventure, Western|6.5|Having sent Deuce Rago to prison in Frontier Revenge (1948), Lash finds he's out and his outlaw gang are at it again. This time he has the Lawyer Leonard and Joan to help him out and Lash and Fuzzy must bring him in once more.
3,757|Blackhawk: Fearless Champion of Freedom|1952|51 min|Action, Adventure, Sci-Fi|7.0|Based on a successful comic book that began in 1941, the Blackhawks were seven flyers who banded together during WW II to fight the Nazis. After the war, they continued to fight evil where ever they find it. In this movie, they are battling a group of spies and saboteurs bent on destroying democracy. The Blackhawks foil a succession of plots, with a cliff hanger ending in each episode.
3,758|The Blazing Forest|1952|51 min|Action, Adventure, Mystery|6.7|Kelly Hansen, the tough boss of a timber crew clearing property owned by Jessie Crain and her niece, Sharon Wilks, is, unknown to anybody else, working to pay back money stolen by his brother, Joe Roberts, who has a changed name, and no love for his brother. Just as the debt is about paid-off, Joe is killed in a truck accident, which starts a blazing forest fire.
3,759|Blue Canadian Rockies|1952|51 min|Action, Adventure, Music|6.5|With the goal of preventing his daughter from marrying, Autry's boss sends him to Canada where she has started a dude ranch and wild game preserve.
3,760|Il boia di Lilla - La vita avventurosa di Milady|1952|51 min|Action, Adventure, Drama|6.7|How a young girl from a convent becomes the notorious Milady .
3,761|Bomba and the Jungle Girl|1952|51 min|Action, Adventure, Thriller|5.8|Bomba, the Jungle Boy and now animal protector, discovers human skeletons which turn out to be those of his parents.
3,762|Border Saddlemates|1952|51 min|Action, Music, Western|7.3|Baxter is transporting counterfeit bills across the border in the bottom of fox cages. When veterinarian Allen places the fox ranch under quarantine tying up the bills, Baxter's plan to get at the money means trouble.
3,763|Il brigante di Tacca del Lupo|1952|51 min|Action, Drama|6.9|In 19th century southern Italy (near Melfi, Basilicata), a small force of soldiers fight in the hills against the bandits who are holding their country to ransom.
3,764|Bronco Buster|1952|51 min|Action, Adventure, Drama|6.2|"A veteran rodeo rider takes on a young apprentice in order to ""teach him the ropes"", and winds up competing against him."
3,765|Canyon Ambush|1952|51 min|Action, Adventure, Western|5.0|A mysterious masked rider and his gang are murdering ranchers and robbing stages. Government Agent Johnny Mack Brown has been called in to help the Sheriff. Capturing a henchman he learns of everyone involved except the boss, the masked rider. He eventually suspects the Wells Fargo Agent and has a plan that will trick him into a confession.
3,766|Captain Pirate|1952|51 min|Action, Adventure, Drama|6.2|In 1690, pardoned pirate Captain Blood's quiet existence is shaken when the Crown re-arrests him on fresh piracy charges but the captain suspects he's being set-up.
3,767|Caribbean|1952|51 min|Action, Adventure, Romance|6.0|Francis Barclay, a former member of the British Admiralty, who was captured in the early 1700s, and sold into slavery, by Andrew McAllister, and forced into piracy, enlists the aid of Dick Lindsay, to help him invade MacAllister's fortified island. The latter falls in love with MacAllister's daughter,Christine. Complications arise as the man thought to be a nephew of one man may not be, and the daughter one one man may be the other man's daughter.
3,768|Colorado Sundown|1952|51 min|Action, Comedy, Music|6.4|Rancher helps a friend claim a spread he's inherited, only to get involved in his murder.
3,769|Dead Man's Trail|1952|51 min|Action, Mystery, Western|6.1|Texas Ranger Johnny Mack Brown (Johnny Mack Brown) is assigned to apprehend Walt Winslow (Dale Van Sickel), an escaped convict imprisoned for a $100,000 express robbery, from which the loot...                See full summary »
3,770|Desert Passage|1952|51 min|Action, Adventure, Western|5.6|Two Arizona stagecoach line owners are hired by a paroled bank embezzler to take him, and his hidden loot, to Mexico but things don't go as planned.
3,771|Desperadoes' Outpost|1952|51 min|Action, Western|7.0|Nugget Clark has been having his stagecoaches wrecked and Federal Investigator Rocky Lane arrives to investigate. The foreman of a nearby mine is stealing part of the mercury output and selling it in Mexico. Nugget's house has a direct pipeline from the mine and they are trying to drive him into bankruptcy to obtain his ranch. Rocky is quickly aware that the Foremen is behind Nugget's holdups but they are also onto Rocky when he accidentally drops his badge during a fight.
3,772|The Duel at Silver Creek|1952|51 min|Action, Adventure, Drama|6.4|Marshal Tyrone and the Silver Kid form an uneasy alliance against a gang of claim jumpers.
3,773|Fargo|1952|51 min|Action, Adventure, Western|6.9|The brother (House Peters Jr.) of rancher Bill Martin (Bill Elliott) is killed in a stampede started by cattleman. Bill returns to the Fargo country to take his brother's place and is ...                See full summary »
3,774|Gekiryu|1952|51 min|Action, Drama|7.7|
3,775|Gold Fever|1952|51 min|Action, Adventure, Mystery|5.0|"John Bonar grub-stakes Nugget Jack who has a secret gold mine. Bill Johnson is out to get the mine and he has his henchmen try to kill Bonar and Jack. They are saved by a pretty, backwoods girl, 'Rusty,' who quickly falls in love with Bonar. When Jack secretly discovers that ""Rusty"" is his long-lost daughter, he gives the couple his mine and goes on his lonely way."
3,776|The Golden Hawk|1952|51 min|Action, Adventure, History|5.6|The seafaring adventures of French privateer Kit 'The Hawk' Gerardo during the Franco-Spanish-English war of the 17th century.
3,777|Der große Zapfenstreich|1952|51 min|Action, Drama, Romance||In 1914, Klare Volkhardt lives with her father, a cavalry sergeant, at a German army post. She is engaged to Fritz Helbig, a solder away on a training exercise. She falls in love with Lieutenant Christian von Lauffen and, since army regulations and social differences prohibit an open romance, they meet secretly. Helbig learns of the romance, barges into von Lauffen's quarters, and discovers Klare there. A fight ensues and Helbig is tried at a court-martial for striking an officer. At his trial, he is sentenced to prison, even after von Lauffen demands to take the blame for the incident. War breaks out, Helbrig is pardoned, and von Lauffen gallops off to front line battle, with Klare praying for his safe return.
